transaction_id,customer_id,item_purchased,category,organization_id,price,payment_mode,purchase_date
b587adc7-ff8d-4d9a-aa92-ed875d2f4d12,CUSTID_666,sport,Electronics,ORGID_177,772.4,Credit Card,2022-10-07
19681a1b-697f-454d-9109-36b7dcaf7068,CUSTID_954,baby,Healthcare,ORGID_108,796.91,Credit Card,2024-04-16
8ae2098e-1bdd-48f7-ba7f-0adeba371369,CUSTID_191,decision,Furniture,ORGID_183,392.08,Credit Card,2022-05-09
4f54ec72-a23d-4832-807c-f3720c9e9c8e,CUSTID_347,experience,Fashion,ORGID_8,761.28,PayPal,2021-03-17
c525a088-477e-4bd0-aed5-c5594892b2f2,CUSTID_528,believe,Software,ORGID_184,832.77,Debit Card,2021-04-17
3b515213-7fd5-4b66-a0c8-448be7682e71,CUSTID_751,power,Entertainment,ORGID_133,823.77,Credit Card,2021-01-01
16d2c175-6be6-4828-b87c-f3b07fb849f7,CUSTID_154,carry,Entertainment,ORGID_129,211.75,Credit Card,2022-10-10
f4f23f1f-8209-4173-bf89-b81c142aac2c,CUSTID_937,bag,Fashion,ORGID_76,268.82,PayPal,2024-08-01
f2d5afe3-b57c-47ff-8626-0c79b9bb1fc7,CUSTID_999,budget,Clothing,ORGID_135,668.89,Net Banking,2020-11-03
43f012c0-10bb-40bb-8e97-080a2cb16382,CUSTID_122,probably,Software,ORGID_89,364.74,Credit Card,2020-12-20
d3c7b18d-d288-4cad-97a5-66241609d3a4,CUSTID_540,and,Electronics,ORGID_9,266.34,Credit Card,2022-08-28
6261fd5e-d97e-47e3-8c4d-f59b5fffdd8e,CUSTID_714,two,Clothing,ORGID_65,934.62,Debit Card,2022-01-07
bfa4b853-bdeb-4a3b-b361-0bc272aab492,CUSTID_565,entire,Software,ORGID_166,805.75,PayPal,2021-10-01
3beead81-527f-424a-a797-fd6c9d5ff7a3,CUSTID_736,white,Clothing,ORGID_46,681.32,Credit Card,2022-03-28
8d7e1843-1f5f-4812-bb83-14ac11fe09e5,CUSTID_448,return,Software,ORGID_129,463.59,Credit Card,2022-01-20
a7aa8eaf-3cdb-4427-8389-e265d40787f4,CUSTID_462,adult,Electronics,ORGID_166,840.74,PayPal,2024-07-01
c04dbabd-9425-484e-a4e9-a0a0b6570aef,CUSTID_564,meeting,Healthcare,ORGID_187,323.63,Debit Card,2023-12-20
b47d18ad-889a-44a8-9a69-353b51512111,CUSTID_780,prove,Healthcare,ORGID_60,162.43,Credit Card,2022-06-27
a6a0a87c-a725-4224-af6d-c4192a744889,CUSTID_256,hair,Electronics,ORGID_67,33.76,PayPal,2020-05-17
56c029ae-734a-431b-b1ad-fc1e13cff4b2,CUSTID_376,same,Furniture,ORGID_180,595.47,Credit Card,2022-11-15
de92d7e4-448b-4779-abfe-8d6382070017,CUSTID_861,cut,Fashion,ORGID_146,497.77,PayPal,2023-06-28
294970b2-e7f0-490e-af8b-7a418a7adbe2,CUSTID_323,different,Healthcare,ORGID_129,989.62,Credit Card,2024-01-23
c7ba5e32-66ae-4b5f-8a6f-0868543889ec,CUSTID_760,away,Healthcare,ORGID_11,63.9,Net Banking,2021-03-02
cdf6e514-f608-48ad-94d2-9f34c34c32ec,CUSTID_621,attack,Healthcare,ORGID_21,264.05,Net Banking,2023-03-23
2c634cb8-20eb-460d-a28d-337191a28368,CUSTID_69,herself,Furniture,ORGID_47,16.98,Debit Card,2025-01-16
964c86de-9b15-4d69-8e78-8a60a8df3a6a,CUSTID_707,nature,Books,ORGID_133,24.98,Debit Card,2021-06-03
a5f217d7-6b1b-4aef-a465-b2e77c1f5921,CUSTID_437,concern,Clothing,ORGID_116,316.21,Net Banking,2024-03-28
674d2b4a-300c-4bb2-9bd6-d56e16134edd,CUSTID_634,ever,Furniture,ORGID_93,597.34,PayPal,2021-02-26
d6933691-5d08-458a-97b1-1a59b3eb99e5,CUSTID_340,street,Books,ORGID_60,757.65,Net Banking,2023-04-23
99a0c974-aa76-4302-b300-acb650ec142b,CUSTID_161,worry,Books,ORGID_170,681.1,Credit Card,2020-03-23
ef6cbbba-a82f-4b2b-a7a6-8c5d0797986f,CUSTID_37,attention,Entertainment,ORGID_151,924.9,PayPal,2023-07-26
3102e47a-5f19-4363-a336-6b1e7b76c6b0,CUSTID_467,bar,Healthcare,ORGID_176,512.89,Net Banking,2021-05-28
33b5f0b8-4411-4c73-b40b-67e3e2bc5dab,CUSTID_637,plant,Entertainment,ORGID_47,977.68,PayPal,2020-11-03
f1d6ef60-51ca-4bfe-a39d-7769161d56ae,CUSTID_338,view,Finance,ORGID_94,615.03,Net Banking,2021-06-02
99537876-c3bf-45e0-bc51-637fa9ea3c4b,CUSTID_283,hold,Finance,ORGID_125,758.96,Debit Card,2021-11-16
a6aad5f1-b9d6-47d6-b5bf-6d623e25c0d5,CUSTID_151,mention,Fashion,ORGID_20,742.0,Net Banking,2023-12-23
a9001f7e-6eb3-45b0-a826-282d27e920fa,CUSTID_749,sell,Fashion,ORGID_151,268.84,Credit Card,2021-11-20
41ab3e36-131a-44be-9a1d-7071adef5fc3,CUSTID_282,buy,Furniture,ORGID_173,115.22,Net Banking,2022-12-23
dc9015ea-0387-4da6-82a7-afaecd48f5a2,CUSTID_78,five,Fashion,ORGID_83,281.72,PayPal,2021-12-01
bebcfb68-9a7d-440f-bcf0-1153d1d2af2f,CUSTID_523,item,Fashion,ORGID_133,130.22,PayPal,2020-02-08
8e0303bd-1519-4a9e-9f23-d5eb43a4f59c,CUSTID_899,stuff,Furniture,ORGID_102,325.09,PayPal,2023-11-24
ec83c22f-21fe-40e5-9c70-b5980133f381,CUSTID_768,media,Healthcare,ORGID_41,179.08,Net Banking,2020-01-04
3663a3b7-f451-43f9-97e1-00181d3fa105,CUSTID_20,evidence,Books,ORGID_118,144.96,PayPal,2025-03-01
57fe596b-f5bb-41de-84b6-28f894192eb2,CUSTID_889,drug,Books,ORGID_159,15.26,PayPal,2021-06-27
a6c9a51f-81bf-4b5f-a024-b8bd30492fe9,CUSTID_207,work,Clothing,ORGID_104,971.51,PayPal,2024-02-04
d319f5b9-dd02-4625-93a3-c200b95e6821,CUSTID_21,safe,Fashion,ORGID_77,331.15,PayPal,2021-08-30
851338b0-579a-49dd-be02-5c5c21de5bae,CUSTID_799,low,Entertainment,ORGID_20,943.33,Credit Card,2024-02-03
a77ac369-4b6b-491d-9b20-241989ec1e6b,CUSTID_219,final,Software,ORGID_20,728.48,Net Banking,2023-01-03
04fd25dd-cbe8-4de5-b478-5acdf846c13c,CUSTID_782,conference,Clothing,ORGID_185,661.81,Net Banking,2022-08-04
e084e1cc-c1d3-42a3-8f7d-6861d40bd620,CUSTID_626,ago,Clothing,ORGID_179,140.71,Debit Card,2023-03-22
9cd2bb15-ac8c-4f51-b800-730b7517f097,CUSTID_66,up,Healthcare,ORGID_58,306.13,Credit Card,2023-09-25
02be67ab-a8a1-4c6a-9c32-dcb9ac955866,CUSTID_891,career,Software,ORGID_46,420.87,Debit Card,2022-06-27
b67c5995-a311-4fe4-93ad-fc212aa21798,CUSTID_419,commercial,Clothing,ORGID_130,652.97,Credit Card,2024-12-18
3621b0b1-6204-46f4-83ea-010fcc7151e3,CUSTID_64,effect,Fashion,ORGID_168,669.91,Credit Card,2024-09-06
ac764cd3-e5bc-4388-b26d-cf907156e06f,CUSTID_584,story,Electronics,ORGID_11,125.35,Credit Card,2025-03-10
b6a6578c-b91d-4aa7-96f1-ccc5c235af4a,CUSTID_331,find,Finance,ORGID_36,506.16,Net Banking,2022-06-20
3bb6ed78-5648-45f0-aca4-035758d8fa56,CUSTID_959,too,Electronics,ORGID_30,131.86,Net Banking,2021-04-04
bfbcb8a7-6d8b-475c-8a9d-5569da908845,CUSTID_929,wonder,Software,ORGID_1,84.06,Net Banking,2023-01-25
10dbc130-3c75-4076-a192-97c1fddd06e9,CUSTID_573,under,Healthcare,ORGID_158,579.35,Credit Card,2023-07-01
3f2d50fc-aa45-4a5c-893b-0e7cd26ff2d4,CUSTID_574,discussion,Entertainment,ORGID_23,507.72,Debit Card,2023-10-27
19b7e1d6-9f69-455d-ae51-225db36b9f38,CUSTID_161,local,Books,ORGID_79,837.58,Debit Card,2023-02-27
93f819fe-136f-40e6-9b84-900e14676700,CUSTID_195,same,Furniture,ORGID_145,130.19,PayPal,2021-08-17
b1194643-45b5-418d-848f-299d6642175d,CUSTID_580,education,Fashion,ORGID_87,140.54,PayPal,2024-02-29
837c5042-fd19-45ab-9fe4-399db229e5cb,CUSTID_961,party,Fashion,ORGID_11,330.73,Credit Card,2021-11-30
ef7c7605-8fbb-4d64-87b5-b92fd97efd2b,CUSTID_607,trial,Electronics,ORGID_137,718.16,Credit Card,2023-04-16
eb8b8636-8a11-413f-89a0-d0ad603c1d0a,CUSTID_412,idea,Software,ORGID_107,65.47,Debit Card,2024-06-26
1479c7da-50b6-48f6-8ddc-8385bb5a3264,CUSTID_42,would,Entertainment,ORGID_5,630.9,PayPal,2023-04-08
4b75a40a-03bd-4d64-95ae-ddd242000eea,CUSTID_476,customer,Finance,ORGID_1,450.41,Credit Card,2021-08-09
e162586e-cc24-4a32-a2bf-f6d2eafc09a0,CUSTID_809,company,Clothing,ORGID_50,386.72,Debit Card,2021-05-02
556fa383-4b36-4ca9-8ced-e9d1c84ec875,CUSTID_836,like,Software,ORGID_83,157.74,Debit Card,2020-01-11
1e070af9-eb9b-4472-ad99-7332cfe4a820,CUSTID_259,white,Entertainment,ORGID_192,208.21,Credit Card,2022-02-09
2f7bed23-4b49-45ea-bf93-ed5ac4b8bfc9,CUSTID_213,material,Finance,ORGID_30,700.24,Credit Card,2023-09-28
c7027156-4178-4b09-b579-c2e3a99299e2,CUSTID_536,threat,Books,ORGID_134,644.54,Credit Card,2020-06-19
7b5f2c8c-b71a-4c5e-b462-cbc3ea4b8580,CUSTID_551,visit,Healthcare,ORGID_38,160.68,Debit Card,2021-03-08
6da196f9-2c0f-462f-bf29-79f5ced1f4df,CUSTID_543,management,Healthcare,ORGID_110,857.68,Debit Card,2024-05-28
f2b8177c-24fe-4acd-8ab8-00868b3755b2,CUSTID_83,miss,Books,ORGID_62,964.63,Net Banking,2024-01-04
28391dc4-282f-455b-b2af-819b47badd4e,CUSTID_631,season,Fashion,ORGID_40,827.49,Credit Card,2023-08-02
e3879f0a-da40-4df9-9413-d7c96270e136,CUSTID_67,front,Books,ORGID_154,628.31,Debit Card,2023-03-16
d275cc5e-3364-4d01-aace-6e63fb4f8586,CUSTID_927,energy,Clothing,ORGID_37,551.74,Net Banking,2024-07-12
b0bbfdb9-7f80-45c6-9fe1-91f645d862e1,CUSTID_252,everyone,Software,ORGID_183,483.83,Credit Card,2022-07-17
464a320c-3db4-4280-85a6-c62bc1db6d95,CUSTID_131,still,Fashion,ORGID_49,446.41,Net Banking,2024-08-11
678813fe-7c26-40cc-b3f8-c744f0905cfd,CUSTID_633,maybe,Healthcare,ORGID_132,976.88,Credit Card,2025-02-23
77ce6fe7-dce4-4ac9-93f6-b23e6bc6413b,CUSTID_509,night,Clothing,ORGID_126,363.44,Credit Card,2020-12-19
f42ae055-4fc4-4903-8d52-5a6824d143f5,CUSTID_19,show,Books,ORGID_42,952.73,Debit Card,2020-01-21
2da749dd-05bb-4167-bdd6-ab231a178847,CUSTID_204,machine,Healthcare,ORGID_129,828.84,PayPal,2024-03-03
4038c804-84cd-49ea-ad4d-b97fc389d1a4,CUSTID_623,discuss,Electronics,ORGID_91,630.05,Net Banking,2023-03-07
bcd01e62-443d-4fb6-8c77-ebb114092e56,CUSTID_885,old,Finance,ORGID_183,66.88,Net Banking,2022-01-07
9fa18b30-4be4-4c6a-9b6c-480ac2f3d19b,CUSTID_816,white,Books,ORGID_157,485.93,Net Banking,2021-05-24
22b42a0f-c869-4630-a6c3-c5feb5d8ba8b,CUSTID_465,range,Entertainment,ORGID_87,26.63,Debit Card,2023-10-16
f3b8cfac-f80c-4e53-a6ab-bb6cd61fb1c9,CUSTID_166,build,Electronics,ORGID_127,939.84,Net Banking,2022-11-17
1d99a5cb-1628-4f8c-a0e2-b7e59edc8e42,CUSTID_468,song,Furniture,ORGID_7,734.17,Net Banking,2024-02-27
ca177ef0-048c-4e51-8f87-31a2bbe714ef,CUSTID_166,simple,Clothing,ORGID_57,588.83,PayPal,2024-04-04
713e2641-f256-439b-bdcf-a4b9f95baf18,CUSTID_57,technology,Clothing,ORGID_40,537.06,Credit Card,2024-04-03
c7c120e2-41d5-4acb-aef1-72eeaec12e36,CUSTID_336,sometimes,Furniture,ORGID_21,663.32,PayPal,2021-12-19
a31a6275-c706-4a5f-ad82-2a184e957df1,CUSTID_104,I,Fashion,ORGID_96,222.42,Debit Card,2021-12-10
67f1c7b2-e881-455e-9092-41b9fa326c84,CUSTID_572,five,Finance,ORGID_134,369.72,Debit Card,2020-06-25
99fb0576-94ec-4721-971e-7a8abf3f2336,CUSTID_944,whole,Clothing,ORGID_52,828.57,PayPal,2023-06-06
8ba8c2c7-e46a-4825-852a-422167a2a052,CUSTID_234,news,Entertainment,ORGID_168,889.6,Debit Card,2022-06-18
0604daab-a2b3-4a31-ae0a-0d7b497522fb,CUSTID_411,head,Entertainment,ORGID_13,905.92,Net Banking,2023-04-08
93305970-18aa-4594-8eda-ad64cb675fe9,CUSTID_296,measure,Entertainment,ORGID_129,406.59,Net Banking,2024-03-24
1a8abc55-81ff-46da-b1d0-273721f6ee38,CUSTID_581,medical,Finance,ORGID_75,492.11,PayPal,2023-04-10
6b24a63a-a23e-4c47-ba94-8d9183c465a6,CUSTID_742,pressure,Clothing,ORGID_171,306.3,Debit Card,2020-12-16
b095f502-3472-44a5-bb3f-13fe25f1362f,CUSTID_396,exist,Clothing,ORGID_82,999.46,Debit Card,2020-10-27
7628e4bb-957f-47ef-8f3e-cc7f9b46dfe0,CUSTID_306,federal,Healthcare,ORGID_180,320.04,PayPal,2021-04-25
e5e02956-5e48-4b1c-9ef3-22365c9647a4,CUSTID_547,movie,Entertainment,ORGID_54,654.85,Net Banking,2021-03-21
37ca166f-977f-4f8d-aede-45e7f21f3ea2,CUSTID_361,a,Clothing,ORGID_88,287.67,Net Banking,2020-12-20
b0ebd62c-2002-4bc9-84a6-2edaf4c49d54,CUSTID_825,since,Finance,ORGID_145,833.04,Debit Card,2024-06-19
65ef2019-be4a-4e82-b4dd-c722513fbe9c,CUSTID_461,official,Software,ORGID_185,758.55,PayPal,2024-04-03
6aba6bbf-e372-4ba5-a30f-e9297edaa568,CUSTID_24,participant,Finance,ORGID_183,705.74,PayPal,2022-10-29
760b9a7a-2f81-40ab-887f-eee4e2e2d6e2,CUSTID_9,woman,Electronics,ORGID_99,228.39,Net Banking,2020-09-06
10fd7ed2-c000-4e86-ad84-4126f05bf012,CUSTID_155,energy,Software,ORGID_2,486.29,Credit Card,2023-08-03
d1822f6a-8101-43d6-9907-681cfc1b88d7,CUSTID_233,almost,Fashion,ORGID_121,501.16,Debit Card,2020-01-06
3bf2d4fe-cc49-47e5-b921-f49930cf509c,CUSTID_827,shoulder,Electronics,ORGID_9,117.64,Net Banking,2022-12-03
b719ac33-fc66-47d9-9597-26ba805302b6,CUSTID_44,door,Furniture,ORGID_101,66.29,Net Banking,2024-02-29
33aa9ac1-0fba-4151-8b88-fce776d7b154,CUSTID_292,tree,Entertainment,ORGID_192,553.96,Net Banking,2022-11-24
0cb75c82-e7a0-42b1-82f0-4d461859caa6,CUSTID_961,style,Clothing,ORGID_153,45.59,PayPal,2020-03-20
ed5fc77b-1141-4aa1-9dbf-13425ceb4762,CUSTID_582,second,Books,ORGID_122,716.81,Credit Card,2023-03-04
9be676f9-740b-4573-abee-ad3a8a2b412b,CUSTID_877,material,Software,ORGID_150,725.37,Credit Card,2023-01-08
e62142ad-8969-4e0a-bc87-10daf84ccbc1,CUSTID_803,seem,Healthcare,ORGID_61,837.94,Credit Card,2024-07-19
f0ffb39a-2a3e-41b2-a7cd-6cd81e5f5fa1,CUSTID_278,evidence,Entertainment,ORGID_142,90.61,PayPal,2021-12-28
f0b415f8-e7ac-44a0-982d-fb366e523b43,CUSTID_159,go,Electronics,ORGID_119,688.88,Debit Card,2025-01-02
cafe5411-3675-4647-9faa-2c64d03a6ab7,CUSTID_441,week,Finance,ORGID_130,574.98,PayPal,2023-11-12
73dc17e6-26f6-4625-9514-8479b1db52b7,CUSTID_694,parent,Books,ORGID_130,204.94,PayPal,2023-01-24
a579bcf9-e0dc-423d-bba7-618a6da4f60e,CUSTID_827,floor,Books,ORGID_195,823.74,Net Banking,2024-10-03
5856520c-f81e-4e68-803a-630076c4d9e7,CUSTID_924,nor,Fashion,ORGID_28,965.62,Credit Card,2022-01-08
d74162ea-eb07-49fd-8d9d-a9887ac73663,CUSTID_220,authority,Clothing,ORGID_21,61.15,Debit Card,2024-06-04
ce703924-6cdc-4e31-a3d9-8a5328422283,CUSTID_555,every,Electronics,ORGID_56,462.34,PayPal,2025-01-16
75e54c74-d6fa-4c24-b196-0b864d6586b1,CUSTID_279,pick,Books,ORGID_60,153.37,Credit Card,2021-10-07
dace28c0-c82e-4b46-a4b5-96f406fbeeae,CUSTID_538,lay,Finance,ORGID_164,463.99,Net Banking,2023-08-01
6a8e72cd-6b7c-4a54-b13e-daf2df8a3e2d,CUSTID_558,history,Entertainment,ORGID_47,968.46,Debit Card,2025-02-03
e80346e8-7912-4ca8-81d1-db8c42a688ba,CUSTID_322,behavior,Electronics,ORGID_2,813.3,Credit Card,2022-07-05
e1e71ef2-2a6b-4206-b099-e081c093a4c6,CUSTID_767,exactly,Fashion,ORGID_186,837.14,Net Banking,2023-12-19
a7bc8281-83d5-467a-92fe-c5d319475c70,CUSTID_750,song,Clothing,ORGID_96,598.53,Debit Card,2022-04-06
149c1ed3-e867-4f6b-bd8a-14bf9c5837ef,CUSTID_347,set,Books,ORGID_122,912.58,PayPal,2024-04-28
9557e51c-2e1d-47c3-9c35-762f121250aa,CUSTID_484,end,Finance,ORGID_178,897.47,Net Banking,2020-07-18
587be5a4-203c-4b22-9106-e0d4f82d982c,CUSTID_962,person,Books,ORGID_158,928.87,Debit Card,2023-02-03
647b81de-508f-4b25-9cbf-c5d37e77a131,CUSTID_3,anything,Software,ORGID_56,347.0,PayPal,2024-02-11
aee6cde9-2a3a-44df-897d-fa13e7d135fd,CUSTID_45,experience,Clothing,ORGID_79,485.78,Debit Card,2020-03-18
c3f7bb34-552f-49b6-bc81-528c2ad04f6b,CUSTID_217,city,Clothing,ORGID_180,435.53,Credit Card,2020-02-13
57b3fca2-5b64-4442-9935-a57e83b363d0,CUSTID_823,special,Entertainment,ORGID_14,403.69,Net Banking,2024-01-12
128fd550-1346-4eb3-b6fd-c4724fb22d10,CUSTID_382,assume,Finance,ORGID_125,615.02,Net Banking,2021-07-06
e6346377-6dca-41fb-94a4-ac661e256d66,CUSTID_193,difficult,Electronics,ORGID_198,153.39,Credit Card,2020-03-24
bf712459-7dd8-420e-beb7-f0a0a287f538,CUSTID_978,big,Books,ORGID_36,806.61,Debit Card,2023-10-01
93f39600-9f04-4aa1-bc63-6fccff9f97cb,CUSTID_773,series,Furniture,ORGID_104,83.2,Net Banking,2023-10-12
9c019003-74b5-4dab-96dd-15cff8896cd0,CUSTID_2,such,Finance,ORGID_168,92.21,Net Banking,2020-08-07
3e4d8dbb-dfa3-4a69-a1d9-e3d06178e49e,CUSTID_328,energy,Entertainment,ORGID_7,975.71,Credit Card,2023-06-09
d4bb9c85-c8ee-40c8-a5a0-135be501362c,CUSTID_865,most,Software,ORGID_160,168.96,Debit Card,2020-06-08
df6830ed-6718-40c8-b676-8a78a99e305f,CUSTID_590,already,Software,ORGID_147,976.86,Net Banking,2024-11-17
a98b34b6-9d2b-4794-97f7-b7bebfc8737c,CUSTID_92,important,Furniture,ORGID_133,326.72,Credit Card,2021-07-13
a6b14983-6e3d-4a91-adfe-75d131b299ed,CUSTID_324,little,Furniture,ORGID_21,65.54,PayPal,2020-07-29
45d07097-9e8b-41be-9816-a2864f34dca3,CUSTID_394,natural,Clothing,ORGID_84,594.82,Debit Card,2023-08-27
d7b5c7dc-d58d-41bd-a822-a7208a1971d0,CUSTID_881,reality,Fashion,ORGID_196,245.81,Net Banking,2020-02-09
14bcce19-9cdf-4a68-bcb1-db363af85e0c,CUSTID_69,nation,Electronics,ORGID_149,196.72,Credit Card,2023-06-05
2e49d505-ab06-4a5f-83bd-d9bc74c9e9af,CUSTID_107,teacher,Entertainment,ORGID_89,583.35,Net Banking,2020-04-21
3d8a3c18-06d2-4ab3-8a2d-346531fa962f,CUSTID_64,success,Clothing,ORGID_73,795.52,PayPal,2023-05-10
e954ab84-8eb7-436e-b2ba-7b0a6844e486,CUSTID_148,executive,Clothing,ORGID_189,425.38,Debit Card,2020-08-25
c72d5d2f-0cd3-4538-8cd3-456d208303b7,CUSTID_365,choose,Clothing,ORGID_69,359.47,Debit Card,2022-03-16
eafdd17b-8df7-45e7-8865-e7e5690e24af,CUSTID_637,if,Finance,ORGID_65,722.93,Debit Card,2020-07-22
d6c5b36a-597c-498c-8e96-fffb12c11201,CUSTID_357,floor,Furniture,ORGID_146,561.11,Debit Card,2023-05-30
5927d159-0699-4db3-8f1d-cfaea0b8da8a,CUSTID_29,moment,Entertainment,ORGID_90,821.19,PayPal,2021-07-09
c766a2dd-404c-4582-a6d5-2b40b73aa52c,CUSTID_559,order,Furniture,ORGID_106,782.61,Credit Card,2021-04-20
ab7fd132-8852-494e-a301-eb4e25e42e5b,CUSTID_915,ready,Books,ORGID_160,987.65,PayPal,2023-02-16
088d0a2b-cb22-4b96-9f63-769b58464aac,CUSTID_854,TV,Books,ORGID_109,134.96,PayPal,2023-03-28
35ecda41-bec1-4fb4-ad5d-ebf20a004725,CUSTID_850,bag,Healthcare,ORGID_198,73.85,Credit Card,2022-10-28
8afe407d-d1c4-40d1-a364-12dcb56db7f1,CUSTID_792,per,Clothing,ORGID_95,337.9,Credit Card,2020-07-06
a769caa4-cc14-4131-8649-3016f12ef66f,CUSTID_441,ten,Electronics,ORGID_177,378.02,Net Banking,2022-05-08
bdebcaba-eaec-406f-ac85-7f53e12ca89a,CUSTID_100,address,Fashion,ORGID_111,586.44,Debit Card,2020-04-07
1ed3141e-7a53-494f-866c-84fa5f982c12,CUSTID_616,present,Clothing,ORGID_131,959.27,Net Banking,2022-07-29
9f93adf0-67e7-4e7e-a2c0-519bceb297a2,CUSTID_580,relate,Fashion,ORGID_39,492.37,Net Banking,2020-05-26
091731c7-4980-4f98-919d-7033b3058131,CUSTID_806,everybody,Clothing,ORGID_99,111.16,Net Banking,2022-03-06
d854cabd-7a31-42af-a818-97a8395acd4c,CUSTID_197,election,Furniture,ORGID_199,518.96,Credit Card,2022-01-18
426b09b4-4433-4436-ba39-7b18eb978fec,CUSTID_227,article,Furniture,ORGID_101,114.99,PayPal,2022-05-19
39ae841e-1a86-4a73-9bc2-1b4a4d794679,CUSTID_489,pressure,Software,ORGID_98,45.91,PayPal,2025-01-23
2967d054-85cb-4ef5-969c-ee1c9d1fd609,CUSTID_33,all,Clothing,ORGID_135,196.14,Net Banking,2020-03-17
48f24dae-f135-4244-9379-14298c4fa82b,CUSTID_329,represent,Healthcare,ORGID_65,323.14,Net Banking,2021-10-07
6a0277de-639d-4b0e-a7e7-bcce20773762,CUSTID_182,option,Books,ORGID_56,159.97,PayPal,2020-01-19
ad1cf88c-c350-4ab4-bdf0-3007ab225ac8,CUSTID_518,lawyer,Software,ORGID_10,684.06,PayPal,2023-04-29
6b459094-6e95-4197-a80b-6755339c3d48,CUSTID_471,prevent,Books,ORGID_17,920.38,Net Banking,2020-12-02
285d8a4e-ead4-4298-ac93-ec93b331bbbf,CUSTID_737,attack,Software,ORGID_155,685.35,Debit Card,2024-01-13
64d333cc-0952-41ff-855d-972ce86dd349,CUSTID_403,avoid,Finance,ORGID_112,476.58,Debit Card,2022-07-06
9e7b937e-edc4-4b65-929c-4a5f7a029a3d,CUSTID_50,wear,Fashion,ORGID_195,518.83,Debit Card,2024-07-25
7f4763af-d51e-4019-b4e8-5209e71fe908,CUSTID_94,result,Finance,ORGID_113,449.17,Credit Card,2020-05-10
6686c88b-1cb7-4390-83a2-03ba41ad9510,CUSTID_770,however,Finance,ORGID_150,820.71,PayPal,2020-10-30
26ad8a78-c7d9-459c-acbe-41766c9b6c2c,CUSTID_801,church,Entertainment,ORGID_38,819.07,Net Banking,2022-11-03
3d82d626-814b-4731-a2da-d440fca652e2,CUSTID_527,century,Fashion,ORGID_193,650.7,PayPal,2025-03-04
9c8cdac3-8d47-40ba-a48b-1ef956af0ab4,CUSTID_968,fire,Software,ORGID_75,232.13,Debit Card,2022-09-05
c13b46ff-ca2f-4606-bf2a-3c32a55e3c7d,CUSTID_544,nearly,Clothing,ORGID_48,260.44,Debit Card,2021-06-18
9f044345-3d47-452a-a2ea-e48df5271cb9,CUSTID_482,analysis,Books,ORGID_164,294.32,Net Banking,2020-10-29
517dcf30-cba1-419f-9b88-631d1d87b492,CUSTID_895,suggest,Clothing,ORGID_193,322.29,Debit Card,2022-11-29
17035920-2190-4c66-b63b-e4ef22e68136,CUSTID_232,manage,Finance,ORGID_34,722.88,Debit Card,2023-01-10
a030de79-02f1-4780-be90-0442719d6879,CUSTID_320,enough,Books,ORGID_151,116.82,Net Banking,2024-06-18
8eff02fb-172c-4bf9-a8d6-c329d38bf128,CUSTID_870,ready,Books,ORGID_20,122.8,Net Banking,2021-12-15
95b976cd-50fc-44a2-b5ca-332bd1e370ef,CUSTID_452,find,Electronics,ORGID_48,358.45,Credit Card,2022-07-20
c726346f-fd21-40c0-889a-f83c3f02e073,CUSTID_902,right,Electronics,ORGID_87,731.1,Debit Card,2024-08-29
8cc3cb4d-fc57-449a-bc5e-1eb4fcb0d79d,CUSTID_428,close,Healthcare,ORGID_81,326.6,Credit Card,2020-11-22
86f7d195-67e8-4362-8d2a-af17179d27c2,CUSTID_629,cover,Clothing,ORGID_124,867.04,PayPal,2024-06-19
95d7c4bd-22af-4264-999f-bc3a08fe421a,CUSTID_33,lose,Electronics,ORGID_40,778.29,Debit Card,2023-02-21
8f7f1eb2-b8c8-4c1b-b9f0-998b814597bf,CUSTID_522,doctor,Entertainment,ORGID_184,484.33,Net Banking,2023-06-09
8a7f795d-09da-4f3a-8f6c-eba27dd1f64e,CUSTID_5,federal,Finance,ORGID_117,306.55,Net Banking,2023-11-06
6a5da25e-fca5-4b4e-b668-c16a551bef75,CUSTID_744,onto,Electronics,ORGID_194,298.44,Debit Card,2025-01-22
d65bc27b-1c0a-4eae-9ad6-714fcc217570,CUSTID_659,stay,Healthcare,ORGID_88,29.57,Net Banking,2021-08-22
168c2322-a230-4bbe-aef1-2ea9cc637fd2,CUSTID_673,four,Clothing,ORGID_19,528.36,PayPal,2022-10-06
abff6849-aa35-48a2-84d9-b0f4039a3ff2,CUSTID_592,that,Furniture,ORGID_90,218.34,Credit Card,2021-03-28
044d10de-12bb-46f5-9b4a-9dbef7c734dc,CUSTID_770,beat,Healthcare,ORGID_148,10.49,Credit Card,2022-03-02
6c681249-d6d1-497d-b7ea-7e919778cf26,CUSTID_346,oil,Entertainment,ORGID_165,703.7,Debit Card,2024-10-10
df9dec16-2ec0-4a36-ae57-0d52c5c7a9d7,CUSTID_199,assume,Electronics,ORGID_0,564.29,Credit Card,2022-01-09
fc133185-9b40-4ec0-b112-7cf322571068,CUSTID_469,family,Healthcare,ORGID_132,927.89,Credit Card,2023-05-06
e33ec804-0f17-4e7b-a26f-48e7d7245a33,CUSTID_953,them,Finance,ORGID_108,844.26,Debit Card,2022-08-10
a28f5ffb-fa4d-4546-99a5-a2857bb8f06b,CUSTID_688,specific,Books,ORGID_62,868.52,Net Banking,2023-03-12
